building_id,address,num_violations
360178,"601 RALPH AVENUE, BROOKLYN NY 11233",1
88967,"2641 JEROME AVENUE, BRONX NY 10468",1
504314,"35-06 94 STREET, QUEENS NY 11372",1
66834,"496 EAST 189 STREET, BRONX NY 10458",1
51373,"3029 BRIGGS AVENUE, BRONX NY 10458",1
56541,"2734 CLAFLIN AVENUE, BRONX NY 10468",1
28344,"87 ST NICHOLAS PLACE, MANHATTAN NY 10032",1
248700,"68 EAST 19 STREET, BROOKLYN NY 11226",1
89051,"941 JEROME AVENUE, BRONX NY 10452",1
640403,"14-55 BROADWAY, QUEENS NY 11106",1
669105,"16-18 JEFFERSON AVENUE, QUEENS NY 11385",1
308192,"46 HARRISON AVENUE, BROOKLYN NY 11211",1
364163,"190 ROSS STREET, BROOKLYN NY 11211",1
296160,"222 FRANKLIN STREET, BROOKLYN NY 11222",1
327732,"36 LINDEN STREET, BROOKLYN NY 11221",1
934057,"676 EAST 232 STREET, BRONX NY 10466",1
45751,"1505 ARCHER ROAD, BRONX NY 10462",1
138762,"247 13 STREET, BROOKLYN NY 11215",1
80074,"1111 GERARD AVENUE, BRONX NY 10452",1
310579,"690 HENDRIX STREET, BROOKLYN NY 11207",1
946530,"1129 EAST 35 STREET, BROOKLYN NY 11210",1
21526,"90 ELLWOOD STREET, MANHATTAN NY 10040",1
373656,"1280 ST JOHNS PLACE, BROOKLYN NY 11213",1
63742,"718 EAST 149 STREET, BRONX NY 10455",1
129616,"7914 4 AVENUE, BROOKLYN NY 11209",1
81676,"1290 GRAND CONCOURSE, BRONX NY 10456",1
19547,"241 EAST 115 STREET, MANHATTAN NY 10029",1
96334,"2913 MIDDLETOWN ROAD, BRONX NY 10461",1
63933,"426 EAST 153 STREET, BRONX NY 10455",1
217615,"1496 CARROLL STREET, BROOKLYN NY 11213",1
137483,"4802 12 AVENUE, BROOKLYN NY 11219",1
164220,"1124 64 STREET, BROOKLYN NY 11219",1
807115,"4641 WHITE PLAINS ROAD, BRONX NY 10470",1
27922,"1056 ST NICHOLAS AVENUE, MANHATTAN NY 10032",1
329569,"148 LYNCH STREET, BROOKLYN NY 11206",1
116878,"1962 DR M L KING JR BOULEVARD, BRONX NY 10453",1
176225,"575 80 STREET, BROOKLYN NY 11209",1
194764,"1716 AVENUE T, BROOKLYN NY 11229",1
46702,"2839 BAINBRIDGE AVENUE, BRONX NY 10458",1
4172,"2809 FREDERICK DOUGLASS BOULEVARD, MANHATTAN NY 10039",1
327352,"46 LINDEN BOULEVARD, BROOKLYN NY 11226",1
49318,"305 BEDFORD PARK BOULEVARD, BRONX NY 10458",1
559042,"88-25 148 STREET, QUEENS NY 11435",1
49172,"2424 BEAUMONT AVENUE, BRONX NY 10458",1
21666,"124 FT GEORGE AVENUE, MANHATTAN NY 10040",1
120974,"158 WEST 168 STREET, BRONX NY 10452",1
205829,"1993 BEDFORD AVENUE, BROOKLYN NY 11225",1
41743,"511 WEST 143 STREET, MANHATTAN NY 10031",1
42286,"535 WEST 148 STREET, MANHATTAN NY 10031",1
212884,"2822 BRIGHTON 8 STREET, BROOKLYN NY 11235",1
212465,"3145 BRIGHTON 4 STREET, BROOKLYN NY 11235",1
45503,"2341 ANDREWS AVENUE NORTH, BRONX NY 10468",1
48884,"1226 BEACH AVENUE, BRONX NY 10472",1
292134,"1169 FLATBUSH AVENUE, BROOKLYN NY 11226",1
352259,"535 PARKSIDE AVENUE, BROOKLYN NY 11226",1
308087,"480 HARMAN STREET, BROOKLYN NY 11237",1
454260,"89-11 63 DRIVE, QUEENS NY 11374",1
808048,"3812 CYPRESS AVENUE, BROOKLYN NY 11224",1
248825,"111 EAST 21 STREET, BROOKLYN NY 11226",1
67044,"2955 EAST 196 STREET, BRONX NY 10461",1
348583,"465 OCEAN PARKWAY, BROOKLYN NY 11218",1
185930,"2182 ATLANTIC AVENUE, BROOKLYN NY 11233",1
149857,"832 42 STREET, BROOKLYN NY 11232",1
108620,"3881 SEDGWICK AVENUE, BRONX NY 10463",1
4188,"2852 FREDERICK DOUGLASS BOULEVARD, MANHATTAN NY 10039",1
60016,"717 CROTONA PARK NORTH, BRONX NY 10457",1
79796,"1639 FULTON AVENUE, BRONX NY 10457",1
109540,"963 SHERMAN AVENUE, BRONX NY 10456",1
108401,"1729 SEDDON STREET, BRONX NY 10461",1
118683,"640 WALES AVENUE, BRONX NY 10455",1
548366,"87-10 135 STREET, QUEENS NY 11418",1
95394,"1920 MC GRAW AVENUE, BRONX NY 10462",1
806583,"269 EAST 194 STREET, BRONX NY 10458",1
303732,"1073 GREENE AVENUE, BROOKLYN NY 11221",1
317308,"516 JEFFERSON AVENUE, BROOKLYN NY 11221",1
312879,"260 HIMROD STREET, BROOKLYN NY 11237",1
136434,"4601 11 AVENUE, BROOKLYN NY 11219",1
845693,"1678 TOPPING AVENUE, BRONX NY 10457",1
283879,"453 EAST 95 STREET, BROOKLYN NY 11212",1
809074,"356 OCEAN PARKWAY, BROOKLYN NY 11218",1
272079,"120 EAST 57 STREET, BROOKLYN NY 11203",1
301020,"888 GLENMORE AVENUE, BROOKLYN NY 11208",1
363149,"322 ROCKAWAY PARKWAY, BROOKLYN NY 11212",1
59844,"1974 CROTONA AVENUE, BRONX NY 10457",1
351344,"1040 PARK PLACE, BROOKLYN NY 11213",1
693438,"133-33 SANFORD AVENUE, QUEENS NY 11355",1
423127,"52-01 35 STREET, QUEENS NY 11101",1
150000,"1350 43 STREET, BROOKLYN NY 11219",1
38111,"104 WEST 114 STREET, MANHATTAN NY 10026",1
121238,"84 WEST 183 STREET, BRONX NY 10453",1
209769,"2107 BEVERLEY ROAD, BROOKLYN NY 11226",1
43227,"526 WEST 173 STREET, MANHATTAN NY 10032",1
19258,"331 EAST 109 STREET, MANHATTAN NY 10029",1
19615,"12 EAST 116 STREET, MANHATTAN NY 10029",1
248632,"309 EAST 19 STREET, BROOKLYN NY 11226",1
327915,"460 LINWOOD STREET, BROOKLYN NY 11208",1
335817,"321 MENAHAN STREET, BROOKLYN NY 11237",1
25268,"417 MANHATTAN AVENUE, MANHATTAN NY 10026",1
464391,"41-02 69 STREET, QUEENS NY 11377",1
94734,"4737 MATILDA AVENUE, BRONX NY 10470",1
189481,"1012 AVENUE K, BROOKLYN NY 11230",1
812099,"151-19 34 AVENUE, QUEENS NY 11354",1
649524,"40-94 DENMAN STREET, QUEENS NY 11373",1
294912,"2913 FOSTER AVENUE, BROOKLYN NY 11210",1
63187,"626 EAST 141 STREET, BRONX NY 10454",1
834934,"3055 OLINVILLE AVENUE, BRONX NY 10467",1
111312,"2145 STARLING AVENUE, BRONX NY 10462",1
876647,"31 WEST TREMONT AVENUE, BRONX NY 10453",1
804374,"647 EAST 14 STREET, MANHATTAN NY 10009",1
642981,"170-10 CEDARCROFT ROAD, QUEENS NY 11432",1
834939,"3059 OLINVILLE AVENUE, BRONX NY 10467",1
73806,"45 EAST MOSHOLU PARKWAY NORTH, BRONX NY 10467",1
5592,"1532 AMSTERDAM AVENUE, MANHATTAN NY 10031",1
351151,"55 PARADE PLACE, BROOKLYN NY 11226",1
705764,"651 WOODWARD AVENUE, QUEENS NY 11385",1
283253,"405 EAST 94 STREET, BROOKLYN NY 11212",1
118900,"2714 WALLACE AVENUE, BRONX NY 10467",1
46757,"3070 BAINBRIDGE AVENUE, BRONX NY 10467",1
180806,"675 86 STREET, BROOKLYN NY 11228",1
63596,"333 EAST 148 STREET, BRONX NY 10451",1
270261,"411 EAST 54 STREET, BROOKLYN NY 11203",1
180978,"466 87 STREET, BROOKLYN NY 11209",1
499696,"31-21 90 STREET, QUEENS NY 11369",1
81884,"2851 GRAND CONCOURSE, BRONX NY 10468",1
342091,"310 NEPTUNE AVENUE, BROOKLYN NY 11235",1
48245,"1991 BATHGATE AVENUE, BRONX NY 10457",1
66093,"446 EAST 179 STREET, BRONX NY 10457",1
236447,"642 EAST 2 STREET, BROOKLYN NY 11218",1
154391,"528 50 STREET, BROOKLYN NY 11220",1
21214,"145 EDGECOMBE AVENUE, MANHATTAN NY 10030",1
249574,"538 EAST 21 STREET, BROOKLYN NY 11226",1
22841,"34 HILLSIDE AVENUE, MANHATTAN NY 10040",1
808965,"1407 NEW YORK AVENUE, BROOKLYN NY 11210",1
57766,"1205 COLLEGE AVENUE, BRONX NY 10456",1
44884,"268 ALEXANDER AVENUE, BRONX NY 10454",1
20394,"212 EAST 122 STREET, MANHATTAN NY 10035",1
4179,"2837 FREDERICK DOUGLASS BOULEVARD, MANHATTAN NY 10039",1
658158,"1662 GEORGE STREET, QUEENS NY 11385",1
114467,"2440 TIEBOUT AVENUE, BRONX NY 10458",1
284310,"158 EAST 96 STREET, BROOKLYN NY 11212",1
252212,"255 EAST 25 STREET, BROOKLYN NY 11226",1
100507,"3751 OLINVILLE AVENUE, BRONX NY 10467",1
511451,"108-09 101 AVENUE, QUEENS NY 11419",1
87783,"383 HUNTINGTON AVENUE, BRONX NY 10465",1
205812,"191 BEDFORD AVENUE, BROOKLYN NY 11211",1
99169,"1372 NELSON AVENUE, BRONX NY 10452",1
95027,"3005 MATTHEWS AVENUE, BRONX NY 10467",1
373388,"135 ST JAMES PLACE, BROOKLYN NY 11238",1
95624,"900 MELROSE AVENUE, BRONX NY 10451",1
102740,"834 PENFIELD STREET, BRONX NY 10470",1
639855,"147-12 110 AVENUE, QUEENS NY 11435",1
87602,"1867 HUNT AVENUE, BRONX NY 10462",1
8329,"4740 BROADWAY, MANHATTAN NY 10040",1
283263,"447 EAST 94 STREET, BROOKLYN NY 11212",1
66241,"559 EAST 180 STREET, BRONX NY 10457",1
454256,"88-04 63 DRIVE, QUEENS NY 11374",1
509420,"37-25 98 STREET, QUEENS NY 11368",1
190393,"2005 AVENUE L, BROOKLYN NY 11210",1
259927,"898 EAST 35 STREET, BROOKLYN NY 11210",1
633398,"334 BEACH 69 STREET, QUEENS NY 11692",1
160303,"330 58 STREET, BROOKLYN NY 11220",1
348066,"1560 OCEAN PARKWAY, BROOKLYN NY 11230",1
249582,"585 EAST 21 STREET, BROOKLYN NY 11226",1
9163,"360 CENTRAL PARK WEST, MANHATTAN NY 10025",1
148838,"870 40 STREET, BROOKLYN NY 11232",1
5051,"4026 10 AVENUE, MANHATTAN NY 10034",1
27964,"1320 ST NICHOLAS AVENUE, MANHATTAN NY 10033",1
116554,"981 UNION AVENUE, BRONX NY 10459",1
171319,"1259 BAY RIDGE PARKWAY, BROOKLYN NY 11228",1
363333,"92 ROCKAWAY PARKWAY, BROOKLYN NY 11212",1
22480,"33 GROVE STREET, MANHATTAN NY 10014",1
218278,"1834 CATON AVENUE, BROOKLYN NY 11226",1
288449,"15 ELDERT STREET, BROOKLYN NY 11207",1
704808,"1714 WOODBINE STREET, QUEENS NY 11385",1
207034,"531 BEDFORD AVENUE, BROOKLYN NY 11211",1
19836,"206 EAST 117 STREET, MANHATTAN NY 10035",1
43611,"652 WEST 189 STREET, MANHATTAN NY 10040",1
327050,"128 LINDEN BOULEVARD, BROOKLYN NY 11226",1
439655,"41-15 50 AVENUE, QUEENS NY 11104",1
331301,"920 MADISON STREET, BROOKLYN NY 11221",1
332240,"348 MAPLE STREET, BROOKLYN NY 11225",1
804022,"412 AUDUBON AVENUE, MANHATTAN NY 10033",1
379140,"286 SULLIVAN PLACE, BROOKLYN NY 11225",1
37723,"203 WEST 108 STREET, MANHATTAN NY 10025",1
294907,"2720 FOSTER AVENUE, BROOKLYN NY 11210",1
28290,"929 ST NICHOLAS AVENUE, MANHATTAN NY 10032",1
73793,"241 EAST MOSHOLU PARKWAY NORTH, BRONX NY 10467",1
307550,"987 HANCOCK STREET, BROOKLYN NY 11221",1
61742,"4219 DIGNEY AVENUE, BRONX NY 10466",1
851,"1403 2 AVENUE, MANHATTAN NY 10021",1
46820,"3555 BAINBRIDGE AVENUE, BRONX NY 10467",1
804592,"234 EAST 89 STREET, MANHATTAN NY 10128",1
121107,"150 WEST 179 STREET, BRONX NY 10453",1
397341,"105 WINTHROP STREET, BROOKLYN NY 11225",1
95694,"1304 MERRIAM AVENUE, BRONX NY 10452",1
349342,"6816 OWLS HEAD COURT, BROOKLYN NY 11220",1
117154,"2851 VALENTINE AVENUE, BRONX NY 10458",1
379329,"346 MARCUS GARVEY BOULEVARD, BROOKLYN NY 11221",1
84211,"2805 HEATH AVENUE, BRONX NY 10463",1
438466,"32-69 48 STREET, QUEENS NY 11103",1
248637,"335 EAST 19 STREET, BROOKLYN NY 11226",1
47649,"3610 BARNES AVENUE, BRONX NY 10467",1
183903,"1700 ALBEMARLE ROAD, BROOKLYN NY 11226",1
58969,"652 COURTLANDT AVENUE, BRONX NY 10451",1
197979,"281 BAINBRIDGE STREET, BROOKLYN NY 11233",1
470300,"110-07 73 ROAD, QUEENS NY 11375",1
41636,"509 WEST 142 STREET, MANHATTAN NY 10031",1
45671,"2056 ANTHONY AVENUE, BRONX NY 10457",1
394642,"3022 WEST 22 STREET, BROOKLYN NY 11224",1
283185,"200 EAST 94 STREET, BROOKLYN NY 11212",1
60823,"2694 DECATUR AVENUE, BRONX NY 10458",1
806600,"648 EAST 233 STREET, BRONX NY 10466",1
103015,"1834 PHELAN PLACE, BRONX NY 10453",1
690124,"95-08 QUEENS BOULEVARD, QUEENS NY 11374",1
448826,"40-05 59 STREET, QUEENS NY 11377",1
309621,"672 HEGEMAN AVENUE, BROOKLYN NY 11207",1
631323,"7-07 BEACH 9 STREET, QUEENS NY 11691",1
44252,"445 WEST STREET, MANHATTAN NY 10014",1
107074,"3150 ROCHAMBEAU AVENUE, BRONX NY 10467",1
151879,"245 46 STREET, BROOKLYN NY 11220",1
390615,"1666 WEST 4 STREET, BROOKLYN NY 11223",1
377135,"307 STERLING STREET, BROOKLYN NY 11225",1
810434,"48-56 47 STREET, QUEENS NY 11377",1
9970,"369 CONVENT AVENUE, MANHATTAN NY 10031",1
116810,"1610 DR M L KING JR BOULEVARD, BRONX NY 10453",1
495262,"147-25 88 AVENUE, QUEENS NY 11435",1
82316,"783 GROTE STREET, BRONX NY 10460",1
109420,"1064 SHERIDAN AVENUE, BRONX NY 10456",1
346855,"553 NOSTRAND AVENUE, BROOKLYN NY 11216",1
52048,"960 BRONX PARK SOUTH, BRONX NY 10460",1
234479,"902 DREW STREET, BROOKLYN NY 11208",1
86423,"1001 HOME STREET, BRONX NY 10459",1
810616,"150-42 72 DRIVE, QUEENS NY 11367",1
5662,"1787 AMSTERDAM AVENUE, MANHATTAN NY 10031",1
56942,"1402 CLAY AVENUE, BRONX NY 10456",1
51298,"2773 BRIGGS AVENUE, BRONX NY 10458",1
241398,"350 EAST 9 STREET, BROOKLYN NY 11218",1
966268,"466 CHESTER STREET, BROOKLYN NY 11212",1
560461,"90-11 149 STREET, QUEENS NY 11435",1
146093,"225 23 STREET, BROOKLYN NY 11232",1
356112,"199 PROSPECT AVENUE, BROOKLYN NY 11215",1
27996,"1468 ST NICHOLAS AVENUE, MANHATTAN NY 10033",1
63883,"356 EAST 152 STREET, BRONX NY 10455",1
81996,"1245 GRANDVIEW PLACE, BRONX NY 10452",1
111974,"1314 STRATFORD AVENUE, BRONX NY 10472",1
21246,"211 EDGECOMBE AVENUE, MANHATTAN NY 10030",1
194742,"1600 AVENUE T, BROOKLYN NY 11229",1
109294,"3325 SEYMOUR AVENUE, BRONX NY 10469",1
281969,"213 EAST 92 STREET, BROOKLYN NY 11212",1
66891,"265 EAST 194 STREET, BRONX NY 10458",1
967660,"1035 ANDERSON AVENUE, BRONX NY 10452",1
120589,"2242 WEBSTER AVENUE, BRONX NY 10457",1
316274,"121 JAMAICA AVENUE, BROOKLYN NY 11207",1
59218,"2390 CRESTON AVENUE, BRONX NY 10468",1
155849,"580 52 STREET, BROOKLYN NY 11220",1
42780,"536 WEST 158 STREET, MANHATTAN NY 10032",1
338728,"160 MONROE STREET, BROOKLYN NY 11216",1
82201,"3804 GREYSTONE AVENUE, BRONX NY 10463",1
812587,"180 TRANTOR PLACE, STATEN ISLAND NY 10302",1
76560,"2461 ELM PLACE, BRONX NY 10458",1
173954,"1407 78 STREET, BROOKLYN NY 11228",1
390345,"1701 WEST 3 STREET, BROOKLYN NY 11223",1
3560,"2340 ADAM C POWELL BOULEVARD, MANHATTAN NY 10030",1
117066,"2340 VALENTINE AVENUE, BRONX NY 10458",1
808959,"1370 NEW YORK AVENUE, BROOKLYN NY 11210",1
23651,"607 LENOX AVENUE, MANHATTAN NY 10037",1
119883,"2351 WASHINGTON AVENUE, BRONX NY 10458",1
74533,"1768 EASTBURN AVENUE, BRONX NY 10457",1
381529,"171 TOMPKINS AVENUE, BROOKLYN NY 11206",1
100908,"1524 OVERING STREET, BRONX NY 10461",1
376481,"1539 STERLING PLACE, BROOKLYN NY 11213",1
50366,"1115 BOSTON ROAD, BRONX NY 10456",1
186854,"445 AUTUMN AVENUE, BROOKLYN NY 11208",1
166155,"1401 67 STREET, BROOKLYN NY 11219",1
129813,"9602 4 AVENUE, BROOKLYN NY 11209",1
375334,"304 ST NICHOLAS AVENUE, BROOKLYN NY 11237",1
72625,"642 EAST 236 STREET, BRONX NY 10466",1
100797,"3855 ORLOFF AVENUE, BRONX NY 10463",1
356840,"1614 PROSPECT PLACE, BROOKLYN NY 11233",1
96896,"1711 MONTGOMERY PLACE, BRONX NY 10461",1
704784,"1674 WOODBINE STREET, QUEENS NY 11385",1
64869,"305 EAST 166 STREET, BRONX NY 10456",1
202139,"159 BAY 29 STREET, BROOKLYN NY 11214",1
42739,"504 WEST 157 STREET, MANHATTAN NY 10032",1
807086,"55 WEST 166 STREET, BRONX NY 10452",1
398047,"40 WOODRUFF AVENUE, BROOKLYN NY 11226",1
806708,"1045 GRANT AVENUE, BRONX NY 10456",1
108467,"2300 SEDGWICK AVENUE, BRONX NY 10468",1
72647,"693 EAST 236 STREET, BRONX NY 10466",1
82013,"1058 GRANT AVENUE, BRONX NY 10456",1
255032,"366 EAST 28 STREET, BROOKLYN NY 11226",1
474038,"111-46 76 DRIVE, QUEENS NY 11375",1
337958,"437 MILLER AVENUE, BROOKLYN NY 11207",1
676549,"1711 MADISON STREET, QUEENS NY 11385",1
59461,"1344 CROES AVENUE, BRONX NY 10472",1
809828,"2929 WEST 31 STREET, BROOKLYN NY 11224",1
39842,"405 WEST 127 STREET, MANHATTAN NY 10027",1
117188,"2927 VALENTINE AVENUE, BRONX NY 10458",1
88747,"1065 JEROME AVENUE, BRONX NY 10452",1
124996,"130 WILLIS AVENUE, BRONX NY 10454",1
346337,"1820 NOSTRAND AVENUE, BROOKLYN NY 11226",1
790999,"3220 VICTORY BOULEVARD, STATEN ISLAND NY 10314",1
352695,"99 PATCHEN AVENUE, BROOKLYN NY 11221",1
212476,"15 BRIGHTON 4 TERRACE, BROOKLYN NY 11235",1
43672,"610 WEST 204 STREET, MANHATTAN NY 10034",1
95439,"35 MC CLELLAN STREET, BRONX NY 10452",1
45461,"1950 ANDREWS AVENUE, BRONX NY 10453",1
27585,"156 SHERMAN AVENUE, MANHATTAN NY 10034",1
812445,"30 EBBITTS STREET, STATEN ISLAND NY 10306",1
64343,"724 EAST 160 STREET, BRONX NY 10456",1
45446,"960 ANDERSON AVENUE, BRONX NY 10452",1
283264,"455 EAST 94 STREET, BROOKLYN NY 11212",1
313692,"178 THOMAS S BOYLAND STREET, BROOKLYN NY 11233",1
87861,"741 HUNTS POINT AVENUE, BRONX NY 10474",1
497274,"127-10 89 AVENUE, QUEENS NY 11418",1
139131,"5502 14 AVENUE, BROOKLYN NY 11219",1
120668,"2749 WEBSTER AVENUE, BRONX NY 10458",1
81873,"2781 GRAND CONCOURSE, BRONX NY 10468",1
42873,"552 WEST 160 STREET, MANHATTAN NY 10032",1
31454,"216 WEST 23 STREET, MANHATTAN NY 10011",1
900291,"89-30 164 STREET, QUEENS NY 11432",1
576291,"89-23 171 STREET, QUEENS NY 11432",1
259009,"971 EAST 34 STREET, BROOKLYN NY 11210",1
119067,"1694 WALTON AVENUE, BRONX NY 10453",1
162830,"463 61 STREET, BROOKLYN NY 11220",1
100135,"1070 OGDEN AVENUE, BRONX NY 10452",1
119032,"1176 WALTON AVENUE, BRONX NY 10452",1
92775,"1038 LOWELL STREET, BRONX NY 10459",1
56960,"1702 CLAY AVENUE, BRONX NY 10457",1
330826,"25 MADISON STREET, BROOKLYN NY 11238",1
225689,"100 COOPER STREET, BROOKLYN NY 11207",1
34805,"145 WEST 71 STREET, MANHATTAN NY 10023",1
61067,"3576 DEKALB AVENUE, BRONX NY 10467",1
421490,"89-07 34 AVENUE, QUEENS NY 11372",1
42857,"511 WEST 160 STREET, MANHATTAN NY 10032",1
934998,"1780 UNDERCLIFF AVENUE, BRONX NY 10453",1
515804,"38-05 104 STREET, QUEENS NY 11368",1
61013,"3340 DECATUR AVENUE, BRONX NY 10467",1
41705,"139 WEST 143 STREET, MANHATTAN NY 10030",1
350612,"4 PAERDEGAT 5 STREET, BROOKLYN NY 11236",1
56846,"1264 CLAY AVENUE, BRONX NY 10456",1
210312,"1146 BLAKE AVENUE, BROOKLYN NY 11208",1
105974,"3395 RESERVOIR OVAL WEST, BRONX NY 10467",1
182111,"367 95 STREET, BROOKLYN NY 11209",1
359935,"217 RALPH AVENUE, BROOKLYN NY 11233",1
62856,"672 EAST 138 STREET, BRONX NY 10454",1
2572,"1469 5 AVENUE, MANHATTAN NY 10035",1
225376,"198 CONGRESS STREET, BROOKLYN NY 11201",1
842232,"1240 WASHINGTON AVENUE, BRONX NY 10456",1
110442,"213 ST ANNS AVENUE, BRONX NY 10454",1
69530,"627 EAST 222 STREET, BRONX NY 10467",1
373596,"1163 ST JOHNS PLACE, BROOKLYN NY 11213",1
377652,"244 STOCKHOLM STREET, BROOKLYN NY 11237",1
335983,"1718 MERMAID AVENUE, BROOKLYN NY 11224",1
348355,"2265 OCEAN PARKWAY, BROOKLYN NY 11223",1
110199,"751 SOUTHERN BOULEVARD, BRONX NY 10455",1
95704,"1414 MERRIAM AVENUE, BRONX NY 10452",1
375278,"214 ST NICHOLAS AVENUE, BROOKLYN NY 11237",1
97537,"2271 MORRIS AVENUE, BRONX NY 10453",1
208313,"1340 BERGEN STREET, BROOKLYN NY 11213",1
130325,"314 5 AVENUE, BROOKLYN NY 11215",1
124676,"3615 WILLETT AVENUE, BRONX NY 10467",1
73730,"272 EAST GUN HILL ROAD, BRONX NY 10467",1
130675,"5203 5 AVENUE, BROOKLYN NY 11220",1
129499,"6925 4 AVENUE, BROOKLYN NY 11209",1
784071,"299 ST MARKS PLACE, STATEN ISLAND NY 10301",1
505906,"35-35 95 STREET, QUEENS NY 11372",1
27606,"252 SHERMAN AVENUE, MANHATTAN NY 10034",1
457746,"39-62 65 STREET, QUEENS NY 11377",1
675938,"108-26 LIVERPOOL STREET, QUEENS NY 11435",1
136084,"252 10 STREET, BROOKLYN NY 11215",1
85995,"3642 HOLLAND AVENUE, BRONX NY 10467",1
116555,"987 UNION AVENUE, BRONX NY 10459",1
154393,"530 50 STREET, BROOKLYN NY 11220",1
807418,"2049 20 LANE, BROOKLYN NY 11214",1
427380,"41-43 39 PLACE, QUEENS NY 11104",1
81811,"2356 GRAND CONCOURSE, BRONX NY 10458",1
948477,"20-44 19 STREET, QUEENS NY 11105",1
380815,"40 TEHAMA STREET, BROOKLYN NY 11218",1
320105,"3715 KINGS HIGHWAY, BROOKLYN NY 11234",1
138758,"243 13 STREET, BROOKLYN NY 11215",1
164679,"2263 64 STREET, BROOKLYN NY 11204",1
943790,"16 WEST 111 STREET, MANHATTAN NY 10026",1
62822,"527 EAST 138 STREET, BRONX NY 10454",1
60793,"2553 DECATUR AVENUE, BRONX NY 10458",1
1278,"2290 2 AVENUE, MANHATTAN NY 10035",1
398057,"83 WOODRUFF AVENUE, BROOKLYN NY 11226",1
203759,"6201 BAY PARKWAY, BROOKLYN NY 11204",1
81893,"2877 GRAND CONCOURSE, BRONX NY 10468",1
38592,"357 WEST 118 STREET, MANHATTAN NY 10026",1
67422,"161 EAST 206 STREET, BRONX NY 10458",1
955981,"141-55 85 ROAD, QUEENS NY 11435",1
95653,"1641 MELVILLE STREET, BRONX NY 10460",1
56941,"1398 CLAY AVENUE, BRONX NY 10456",1
85769,"2160 HOLLAND AVENUE, BRONX NY 10462",1
679928,"55-40 METROPOLITAN AVENUE, QUEENS NY 11385",1
197352,"1914 AVENUE Y, BROOKLYN NY 11235",1
348078,"1601 OCEAN PARKWAY, BROOKLYN NY 11223",1
43382,"703 WEST 180 STREET, MANHATTAN NY 10033",1
283243,"386 EAST 94 STREET, BROOKLYN NY 11212",1
46465,"907 AVENUE ST JOHN, BRONX NY 10455",1
185969,"2342 ATLANTIC AVENUE, BROOKLYN NY 11233",1
115222,"496 TINTON AVENUE, BRONX NY 10455",1
62780,"430 EAST 138 STREET, BRONX NY 10454",1
119270,"721 WALTON AVENUE, BRONX NY 10451",1
147098,"170 31 STREET, BROOKLYN NY 11232",1
393992,"1926 WEST 13 STREET, BROOKLYN NY 11223",1
359404,"495 QUINCY STREET, BROOKLYN NY 11221",1
23590,"418 LENOX AVENUE, MANHATTAN NY 10037",1
123595,"4639 WHITE PLAINS ROAD, BRONX NY 10470",1
71011,"730 EAST 228 STREET, BRONX NY 10466",1
421475,"83-05 34 AVENUE, QUEENS NY 11372",1
398347,"62 WYCKOFF AVENUE, BROOKLYN NY 11237",1
296823,"6303 FT HAMILTON PARKWAY, BROOKLYN NY 11219",1
975869,"3224 VICTORY BOULEVARD, STATEN ISLAND NY 10314",1
287549,"1193 EASTERN PARKWAY, BROOKLYN NY 11213",1
307989,"293 HARMAN STREET, BROOKLYN NY 11237",1
807867,"1420 BROOKLYN AVENUE, BROOKLYN NY 11210",1
371321,"794 SNEDIKER AVENUE, BROOKLYN NY 11207",1
162211,"714 60 STREET, BROOKLYN NY 11220",1
373750,"1470 ST JOHNS PLACE, BROOKLYN NY 11213",1
294801,"1119 FOSTER AVENUE, BROOKLYN NY 11230",1
70836,"750 EAST 227 STREET, BRONX NY 10466",1
173560,"522 77 STREET, BROOKLYN NY 11209",1
318865,"207 KEAP STREET, BROOKLYN NY 11211",1
236685,"1430 EAST 3 STREET, BROOKLYN NY 11230",1
355325,"1469 PRESIDENT STREET, BROOKLYN NY 11213",1
40939,"520 WEST 136 STREET, MANHATTAN NY 10031",1
256555,"149 EAST 31 STREET, BROOKLYN NY 11226",1
795002,"40 WILLOW ROAD WEST, STATEN ISLAND NY 10303",1
3613,"2484 ADAM C POWELL BOULEVARD, MANHATTAN NY 10030",1
295730,"327 FRANKLIN AVENUE, BROOKLYN NY 11238",1
111959,"1246 STRATFORD AVENUE, BRONX NY 10472",1
396050,"1092 WILLMOHR STREET, BROOKLYN NY 11212",1
303370,"152 GRATTAN STREET, BROOKLYN NY 11237",1
347239,"1521 OCEAN AVENUE, BROOKLYN NY 11230",1
59242,"2588 CRESTON AVENUE, BRONX NY 10468",1
209744,"1517 BEVERLY ROAD, BROOKLYN NY 11226",1
36836,"30 WEST 90 STREET, MANHATTAN NY 10024",1
121014,"100 WEST 174 STREET, BRONX NY 10453",1
55214,"4254 CARPENTER AVENUE, BRONX NY 10466",1
160619,"935 58 STREET, BROOKLYN NY 11219",1
49277,"826 BECK STREET, BRONX NY 10459",1
50500,"2324 BOSTON ROAD, BRONX NY 10467",1
343510,"1304 NEW YORK AVENUE, BROOKLYN NY 11203",1
51370,"3001 BRIGGS AVENUE, BRONX NY 10458",1
216473,"112 CALYER STREET, BROOKLYN NY 11222",1
697669,"18-23 STEPHEN STREET, QUEENS NY 11385",1
125719,"1110 WYATT STREET, BRONX NY 10460",1
145487,"8798 21 AVENUE, BROOKLYN NY 11214",1
64489,"291 EAST 162 STREET, BRONX NY 10451",1
